time_step,lvl1_mean,lvl1_plus_std,lvl1_minus_std,lvl2_mean,lvl2_plus_std,lvl2_minus_std,lvl3_mean,lvl3_plus_std,lvl3_minus_std,lvl4_mean,lvl4_plus_std,lvl4_minus_std,lvl5_mean,lvl5_plus_std,lvl5_minus_std
245000,2.9846547314578,3,2.80991735790899,3.98143236074271,4,3.81140399542142,1.12463768115942,2.92066088803135,-0.671385525712505,-0.210884353741497,0.885999408955479,-1.30776811643847,1.45392491467577,3.16070830523477,-0.252858475883236
250000,2.99748743718593,3,2.94736196647422,3.98963730569948,4,3.86523171407255,1.13333333333333,2.92436639916348,-0.657699732496814,-0.145695364238411,1.0048951978231,-1.29628592629992,1.73309608540925,3.49477366090947,-0.0285814900909682
255000,2.9878640776699,3,2.8403846850037,3.98469387755102,4,3.81017837530242,1.03703703703704,2.89061929735547,-0.816545223281397,-0.17752808988764,0.91191271313277,-1.26696889290805,1.65986394557823,3.48683891094807,-0.16711101979161
260000,2.99546485260771,3,2.92819791987605,3.99498746867168,4,3.89486223380733,1.19210526315789,3.14198944603166,-0.757778919715874,-0.154347826086957,0.992820046161673,-1.30151569833559,2.04089219330855,3.91625304005206,0.165531346565041
265000,2.98604651162791,3,2.83401076048201,3.98574821852732,4,3.81732069199662,1.42243436754177,3.58575911523535,-0.740890380151819,0.0528846153846154,1.28188806951677,-1.17611883874754,1.94485294117647,3.81733062382608,0.0723752585268649
270000,2.99537037037037,3,2.92740796878272,4,4,4,1.47174447174447,3.5874988070705,-0.644009863581559,0.0581113801452785,1.31088047500677,-1.19465771471621,1.95985401459854,3.7353056613743,0.184402367822777
275000,3,3,3,3.98853211009174,4,3.82992712437154,1.66832917705736,3.83217285241183,-0.495514498297121,0.142493638676845,1.3981140197688,-1.11312674241511,1.97058823529412,3.87200032066253,0.0691761499257027
280000,2.99551569506727,3,2.92862602588735,3.98678414096916,4,3.82456508618616,1.43803418803419,3.6770702835325,-0.80100190746412,0.309711286089239,1.54243833173093,-0.923015759552455,2.08076923076923,3.90012446272737,0.26141399881109
285000,3,3,3,3.98717948717949,4,3.85692625890648,1.84875846501129,4,-0.355139160718248,0.43731778425656,1.77328265707618,-0.898647088563059,2.328,4,0.532083167550261
290000,3,3,3,4,4,4,1.96330275229358,4,-0.274005176423535,0.410468319559229,1.70200496524248,-0.881068326124024,2.44621513944223,4.27052202632554,0.621908252558919
295000,2.99789029535865,3,2.95195877414119,3.99573560767591,4,3.90338418836798,1.7995867768595,4,-0.468912018691168,0.368131868131868,1.67363023161351,-0.937366495349775,2.5679012345679,4,0.824401346993005
300000,3,3,3,3.99795081967213,4,3.95268294665087,1.79089026915114,4,-0.48831389292287,0.409972299168975,1.69159897791555,-0.8716543795776,2.38610038610039,4,0.584518435489399
305000,3,3,3,4,4,4,1.87866927592955,4,-0.418164646851654,0.35978835978836,1.64329811922524,-0.92372139964852,2.675,4,0.902771183204748
310000,2.99805447470817,3,2.95394636556905,4,4,4,2.07692307692308,4,-0.209832050294901,0.443213296398892,1.69164105492846,-0.805214462130675,2.48031496062992,4,0.648016273875274
315000,3,3,3,4,4,4,2.24091778202677,4,-0.0180127109619948,0.478142076502732,1.74448741299899,-0.788203259993523,2.65322580645161,4,0.804517515355868
320000,3,3,3,4,4,4,2.17592592592593,4,-0.0968813976144669,0.670807453416149,1.98108980635778,-0.639474899525481,2.76016260162602,4,0.907586245000934
325000,3,3,3,3.9981684981685,4,3.95537244891741,2.5183752417795,4,0.351376712393151,0.566197183098592,1.8780234063862,-0.745629040189019,2.60869565217391,4,0.699797451759728
330000,3,3,3,4,4,4,2.4,4,0.201358040737793,0.691131498470948,1.98979088431718,-0.607527887375287,2.95726495726496,4,1.25953528217884
335000,3,3,3,4,4,4,2.43760683760684,4,0.188568744297023,0.743119266055046,1.96964363168106,-0.483405099570972,3.00434782608696,4.68261327002685,1.32608238214706
340000,3,3,3,4,4,4,2.49753694581281,4,0.269483782831668,0.739393939393939,1.99367279078434,-0.514884911996462,2.91845493562232,4,1.27916019163674
345000,3,3,3,4,4,4,2.56270096463023,4,0.370247702145613,0.683890577507599,1.89502366426721,-0.527242509252016,2.98290598290598,4,1.31275445945234
350000,3,3,3,4,4,4,2.56299840510367,4,0.359943032209969,0.679411764705882,1.96703824542282,-0.608214716011054,3.21076233183857,4,1.60967293581153
355000,3,3,3,4,4,4,2.5046439628483,4,0.273960795650216,0.915857605177994,2.11895466074435,-0.287239450388359,2.99148936170213,4,1.29435379262003
360000,2.99835255354201,3,2.9577638056186,4,4,4,2.69881305637982,4,0.542286265089508,0.848297213622291,2.06613380918901,-0.369539381944425,3.26457399103139,4,1.63795126068238
365000,3,3,3,3.9952,4,3.90581463436477,2.80116959064328,4,0.716238272644454,0.861198738170347,2.08580503563736,-0.363407559296668,3.14537444933921,4,1.61659067226562
370000,3,3,3,4,4,4,2.82723279648609,4,0.748287418269282,0.915584415584416,2.06529786919975,-0.234129038030914,3.39069767441861,4,2.00792415894761
375000,3,3,3,3.99843260188088,4,3.95884222275763,2.82225433526012,4,0.73961390831284,1,2,-0.0753895038701158,3.54106280193237,4,2.36814641720951
380000,3,3,3,4,4,4,3.14804063860668,4,1.30582735316881,0.950166112956811,2.06409682847783,-0.163764602564211,3.67156862745098,4,2.61411770499871
385000,3,3,3,4,4,4,3.10413694721826,4,1.21832601787814,1.01307189542484,2.16105332044492,-0.134909529595251,3.53588516746412,4,2.41789232904783
390000,3,3,3,4,4,4,3.14305750350631,4,1.29207532623796,1.16546762589928,2.29336860154452,0.0375666502540375,3.5,4,2.24629734987589
395000,3,3,3,4,4,4,3.14047287899861,4,1.28992442486726,1.0513698630137,2.14842849222507,-0.045688766197671,3.56459330143541,4,2.38508478573543
400000,3,3,3,4,4,4,3.25753424657534,4,1.49386197966159,1.08214285714286,2.20714499061071,-0.0428592763249953,3.60386473429952,4,2.4265778496368
405000,3,3,3,4,4,4,3.34206896551724,4,1.69036346132309,1.12903225806452,2.28168768260936,-0.023623166480327,3.67156862745098,4,2.64244805487334
410000,3,3,3,4,4,4,3.30551816958277,4,1.60105780272479,1.13919413919414,2.27470164219766,0.00368663619061871,3.67647058823529,4,2.64340384752766
415000,3,3,3,4,4,4,3.33767926988266,4,1.66251080514589,1.17361111111111,2.29874284082728,0.0484793813949449,3.70935960591133,4,2.79237947626717
420000,3,3,3,4,4,4,3.27784730913642,4,1.54495820902127,1.25531914893617,2.46855725208596,0.0420810457863785,3.65217391304348,4,2.7097629331391
425000,3,3,3,4,4,4,3.48786717752235,4,1.98951568005685,1.42402826855124,2.7729398441982,0.0751166929042755,3.68292682926829,4,2.71179891241372
430000,3,3,3,4,4,4,3.48275862068966,4,1.97373985559666,1.36426116838488,2.77772879990283,-0.0492064631330744,3.5781990521327,4,2.48828923576778
435000,3,3,3,3.99603174603175,4,3.88692280091375,3.41212121212121,4,1.81575139681163,1.42574257425743,2.88385439865669,-0.0323692501418396,3.73399014778325,4,2.85060257493493
440000,3,3,3,4,4,4,3.4632972322503,4,1.93973507556568,1.87543252595156,3.24158533958127,0.509279712321841,3.66829268292683,4,2.74092051944387
445000,3,3,3,4,4,4,3.53341148886284,4,2.09684273658932,2.02816901408451,3.70866388828109,0.34767413988792,3.82,4,3.14929198138746
450000,3,3,3,4,4,4,3.66155660377359,4,2.41988220712207,2.2764857881137,4,0.516675373312992,3.78894472361809,4,3.04652281196079
455000,3,3,3,4,4,4,3.57240592930445,4,2.19804338570711,2.37825059101655,4,0.5715490683428,3.865,4,3.36698888026784
460000,3,3,3,4,4,4,3.73318129988598,4,2.62100069868149,2.54631828978622,4,0.786754766156429,3.815,4,3.11268866873006
465000,3,3,3,4,4,4,3.71331058020478,4,2.56004727612692,2.47963800904977,4,0.657428875286907,3.94897959183673,4,3.70624098685063
470000,3,3,3,4,4,4,3.73614190687361,4,2.63161496234802,2.72406181015453,4,0.978962650846645,3.93782383419689,4,3.62115262252148
475000,3,3,3,4,4,4,3.66630076838639,4,2.43370526082393,2.77290836653386,4,0.986895090903399,3.78712871287129,4,2.97721951504495
480000,3,3,3,4,4,4,3.80087051142546,4,2.82705241677353,3.05271828665568,4,1.32337866240075,3.86868686868687,4,3.19810920050423
485000,3,3,3,4,4,4,3.78698845750262,4,2.79027186423069,3.01618122977346,4,1.22486497671255,3.89795918367347,4,3.34344769308263
490000,3,3,3,3.99884659746251,4,3.96488481692195,3.79255319148936,4,2.80998528358005,3.34322033898305,4,1.79275047470372,3.94329896907217,4,3.61837340039485
495000,3,3,3,4,4,4,3.81940144478844,4,2.88597973535452,3.42392717815345,4,1.93010319989382,3.93908629441624,4,3.55265154708644
500000,3,3,3,3.99773499433749,4,3.93042963552388,3.85801838610827,4,3.04198243187696,3.56162642947903,4,2.23478419000182,3.89230769230769,4,3.31463701623691
505000,3,3,3,4,4,4,3.85207700101317,4,3.01408265407222,3.54191263282172,4,2.17001376519472,3.90355329949239,4,3.55974871057747
510000,3,3,3,4,4,4,3.88457609805924,4,3.1387923808575,3.61111111111111,4,2.34851513992465,3.85786802030457,4,3.33287868820436
515000,3,3,3,4,4,4,3.86700507614213,4,3.07221918115113,3.57,4,2.26147399705796,3.86363636363636,4,3.41688735213202
520000,3,3,3,4,4,4,3.88223350253807,4,3.13166523117696,3.51168511685117,4,2.12333679127135,3.86294416243655,4,3.45076050274679
525000,3,3,3,4,4,4,3.83418107833164,4,2.94296373896038,3.59389140271493,4,2.26250063574352,3.93333333333333,4,3.61118419282769
530000,3,3,3,3.99773499433749,4,3.93042963552388,3.8391959798995,4,2.95661735623722,3.59478672985782,4,2.29444593065082,3.88775510204082,4,3.43750951523804
535000,3,3,3,4,4,4,3.85219164118247,4,3.01335876153905,3.61834654586637,4,2.31930504244332,3.88775510204082,4,3.37369328671718
540000,3,3,3,4,4,4,3.82836587872559,4,2.93351486591349,3.60986547085202,4,2.30967417703701,3.89393939393939,4,3.49870941351659
545000,3,3,3,3.99773755656109,4,3.93047027716146,3.84738955823293,4,2.99862266500097,3.61915621436716,4,2.32780892334672,3.91836734693878,4,3.62577611592395
550000,3,3,3,4,4,4,3.85162601626016,4,3.01239381958701,3.51777777777778,4,2.08919790951872,3.89340101522843,4,3.52389071242685
555000,3,3,3,4,4,4,3.86199794026777,4,3.06283102610228,3.64891304347826,4,2.40516965343082,3.95897435897436,4,3.76011427149903
560000,3,3,3,4,4,4,3.83923154701719,4,2.9671280032401,3.63433667781494,4,2.37985256433011,3.91282051282051,4,3.59563289786336
565000,3,3,3,4,4,4,3.87234042553192,4,3.10279135337378,3.45521601685985,4,1.91621986453393,3.9234693877551,4,3.63835096147086
570000,3,3,3,4,4,4,3.85915492957747,4,3.05240989363865,3.54393305439331,4,2.11970190818941,3.92857142857143,4,3.60040636691448
575000,3,3,3,4,4,4,3.80658025922233,4,2.86281377331108,3.57866948257656,4,2.20046051385401,3.90816326530612,4,3.50087744759292
580000,3,3,3,4,4,4,3.84875621890547,4,2.99897833295419,3.56549520766773,4,2.16540305233634,3.93846153846154,4,3.64017140724855
585000,3,3,3,4,4,4,3.90162271805274,4,3.21568166328909,3.66772823779193,4,2.42939310607813,3.93367346938776,4,3.66441279974662
590000,3,3,3,4,4,4,3.81663326653307,4,2.89034068770046,3.61786867599569,4,2.31330796747417,3.85858585858586,4,3.34461651366854
595000,3,3,3,4,4,4,3.84093211752786,4,2.97811775558415,3.60252365930599,4,2.27755933278814,3.85929648241206,4,3.28168252274548
600000,3,3,3,4,4,4,3.83583583583584,4,2.95798715086531,3.5949098621421,4,2.23454602322089,3.9020618556701,4,3.35794982410877
605000,3,3,3,4,4,4,3.82224428997021,4,2.91327543372981,3.51404786680541,4,2.05414620280892,3.91794871794872,4,3.45998831647785
610000,3,3,3,4,4,4,3.78677196446199,4,2.80374267430824,3.49528795811518,4,2.02841804802235,3.93333333333333,4,3.68324743743662
615000,3,3,3,3.99772985244041,4,3.93034814038749,3.82282282282282,4,2.90886972765877,3.47290116896918,4,1.96598132195395,3.93877551020408,4,3.69841993896026
620000,3,3,3,4,4,4,3.83064516129032,4,2.95057751694451,3.56659619450317,4,2.18175595970278,3.90355329949239,4,3.46808783956757
625000,3,3,3,4,4,4,3.77322677322677,4,2.75365702204617,3.5591054313099,4,2.15340971901386,3.92820512820513,4,3.66939269567667
630000,3,3,3,4,4,4,3.86960882647944,4,3.09407354855098,3.5635593220339,4,2.16662796282113,3.84,4,3.29605202731794
635000,3,3,3,3.99773499433749,4,3.93042963552388,3.88379204892966,4,3.14510022841734,3.58993576017131,4,2.22275600282334,3.90862944162437,4,3.46626029834617
640000,3,3,3,3.99773755656109,4,3.93047027716146,3.83887210473313,4,2.96691915165808,3.54309449636552,4,2.10375936081394,3.96907216494845,4,3.79550201831746
645000,3,3,3,4,4,4,3.79960317460317,4,2.8244807234685,3.57547169811321,4,2.19464585912257,3.92307692307692,4,3.60323358315318
650000,3,3,3,3.99772727272727,4,3.93030728648095,3.83451059535822,4,2.97061073581901,3.55496828752643,4,2.15896429689803,3.79601990049751,4,3.06582535135188
655000,3,3,3,4,4,4,3.78343313373254,4,2.78093625591698,3.63273871983211,4,2.33250500136941,3.93846153846154,4,3.46623529931788
660000,3,3,3,4,4,4,3.8444666001994,4,2.98524586657333,3.59052631578947,4,2.23734455349194,3.94871794871795,4,3.64848453876932
665000,3,3,3,3.99660633484163,4,3.89570541574218,3.86986986986987,4,3.09121996494986,3.60599793174767,4,2.27906510109807,3.91836734693878,4,3.48457738505529
670000,3,3,3,3.99772468714448,4,3.93026636140899,3.81671701913394,4,2.90165350915183,3.52507676560901,4,2.08017489587585,3.91237113402062,4,3.54880852829554
675000,3,3,3,4,4,4,3.87638190954774,4,3.11793187586329,3.59501557632399,4,2.25397303855171,3.91836734693878,4,3.59260293976759
680000,3,3,3,4,4,4,3.83181357649443,4,2.94921124821949,3.55912863070539,4,2.15684978962898,3.89795918367347,4,3.35277427656317
685000,3,3,3,4,4,4,3.82048681541582,4,2.91971097028217,3.51348547717842,4,2.04352857273152,3.97927461139896,4,3.83644060142884
690000,3,3,3,4,4,4,3.83501006036217,4,2.95962112369892,3.56725755995829,4,2.19294357759787,3.91836734693878,4,3.62577611592395
695000,3,3,3,4,4,4,3.77877877877878,4,2.76677165085722,3.59414225941423,4,2.2487887288694,3.90862944162437,4,3.51508893240826
700000,3,3,3,3.99773242630386,4,3.93038892333371,3.83983983983984,4,2.97736543525063,3.43288241415193,4,1.87433043003307,3.95854922279793,4,3.67288120285768
705000,3,3,3,4,4,4,3.80342741935484,4,2.84903434412186,3.4922600619195,4,1.98806759080779,3.92424242424242,4,3.62311395136777
710000,3,3,3,4,4,4,3.77755511022044,4,2.77074916610995,3.51533742331288,4,2.04775181715125,3.91326530612245,4,3.46304877585785
715000,3,3,3,3.99773242630386,4,3.93038892333371,3.78187250996016,4,2.78775718273208,3.61682242990654,4,2.28763330163835,3.94358974358974,4,3.53505018235957
720000,3,3,3,3.99660633484163,4,3.89570541574218,3.79841897233202,4,2.83680277676726,3.6260593220339,4,2.3345178126366,3.93877551020408,4,3.64121874016318
725000,3,3,3,4,4,4,3.79141716566866,4,2.8103749933433,3.57066950053135,4,2.18205681529833,3.94358974358974,4,3.71228364502235
730000,3,3,3,4,4,4,3.8118006103764,4,2.87045395998057,3.5742471443406,4,2.20278218212014,3.91836734693878,4,3.54837859069229
735000,3,3,3,4,4,4,3.81544633901705,4,2.8927069835914,3.59854771784232,4,2.27081885534815,3.88383838383838,4,3.32135529744503
740000,3,3,3,3.99426605504587,4,3.87223139905819,3.815,4,2.8813798167099,3.56045081967213,4,2.15846197534059,3.93401015228426,4,3.68511328015119
745000,3,3,3,4,4,4,3.86606243705942,4,3.07473704817209,3.64656964656965,4,2.38650767567992,3.86,4,3.34842542800334
750000,3,3,3,4,4,4,3.8001998001998,4,2.83477763345617,3.55246913580247,4,2.1345014302173,3.88832487309645,4,3.41698750525134
755000,3,3,3,4,4,4,3.78335005015045,4,2.78274601027706,3.52610441767068,4,2.06769567336479,3.94897959183673,4,3.72837673579405
