time_step,lvl1_mean,lvl1_plus_std,lvl1_minus_std,lvl2_mean,lvl2_plus_std,lvl2_minus_std,lvl3_mean,lvl3_plus_std,lvl3_minus_std,lvl4_mean,lvl4_plus_std,lvl4_minus_std,lvl5_mean,lvl5_plus_std,lvl5_minus_std
75000,1.18367346938776,2.26166783221271,0.105679106562804,1.67692307692308,2.62695681451564,0.72688933933051,-0.853293413173653,-0.466532872978587,-1,-0.989637305699482,-0.720157049704903,-1.25911756169406,-0.981572481572482,-0.75776338169014,-1.20538158145482
80000,1.29394812680115,2.35565317258261,0.232243081019694,1.61068702290076,2.48398773843544,0.737386307366088,-0.876106194690266,-0.528687734728134,-1,-0.978201634877384,-0.783843977135265,-1.1725592926195,-0.970944309927361,-0.67695881566914,-1.26492980418558
85000,1.35838150289017,2.45852733464846,0.258235671131889,1.74809160305344,2.67912503590254,0.817058170204327,-0.891812865497076,-0.536719734004214,-1,-1.00554016620499,-0.838965861233784,-1.17211447117619,-0.960709759188847,-0.654716323128118,-1.26670319524958
90000,1.35511363636364,2.488158842894,0.22206842983327,2.00763358778626,3.09953512748736,0.915732048085154,-0.864306784660767,-0.480622866061483,-1,-0.986910994764398,-0.76398276711714,-1.20983922241166,-0.966145833333333,-0.636949839777871,-1.2953418268888
95000,1.37068965517241,2.44055597029172,0.300823340053104,1.98507462686567,3.14832826083607,0.821820992895268,-0.86046511627907,-0.437707524641892,-1,-0.972010178117048,-0.753643607690586,-1.19037674854351,-0.948529411764706,-0.578090714296772,-1.31896810923264
100000,1.57746478873239,2.67782389589565,0.477105681569139,2.15671641791045,3.14426656976867,1.16916626605223,-0.824404761904762,-0.321755419866116,-1,-0.997566909975669,-0.80630940950119,-1.18882441045015,-0.960591133004926,-0.61166479625372,-1.30951746975613
105000,1.57142857142857,2.64384652018821,0.499010622668934,2.26315789473684,3.35648986657246,1.16982592290123,-0.84971098265896,-0.405146479593006,-1,-1.00467289719626,-0.799410431951334,-1.20993536244119,-0.974009900990099,-0.666213222254148,-1.28180657972605
110000,1.72423398328691,2.82742787917037,0.621040087403444,2.44604316546763,3.60182674351442,1.29025958742083,-0.856749311294766,-0.461504914605622,-1,-0.997722095671982,-0.854394692462872,-1.14104949888109,-0.990384615384615,-0.752494015582332,-1.2282752151869
115000,1.78552278820375,2.85670169740972,0.714343878997785,2.43971631205674,3.59463618760928,1.28479643650419,-0.881012658227848,-0.519797861630329,-1,-1,-0.772748613891438,-1.22725138610856,-0.992424242424242,-0.792351206743058,-1.19249727810543
120000,1.95466666666667,3,0.850191892111252,2.85314685314685,4,1.67854448136166,-0.84971098265896,-0.398673624078151,-1,-0.980676328502416,-0.76146902544357,-1.19988363156126,-0.976112920738328,-0.717617095660101,-1.23460874581655
125000,2.03116883116883,3,0.946683097118213,2.81818181818182,3.93549980686548,1.70086382949815,-0.87335092348285,-0.468614271474036,-1,-0.987531172069825,-0.709423028264447,-1.2656393158752,-0.97281993204983,-0.67668519841674,-1.26895466568292
130000,2.00779220779221,3,0.93860172427522,2.84827586206897,4,1.67964041323963,-0.861495844875346,-0.456407403764549,-1,-1.00479616306954,-0.785584245965051,-1.22400808017404,-0.950221238938053,-0.609614075132486,-1.29082840274362
135000,2.215,3,1.18474344387984,3.10738255033557,4,1.99152062680016,-0.870801033591731,-0.498370104294265,-1,-0.990453460620525,-0.795040673122113,-1.18586624811894,-0.959396751740139,-0.619315996298546,-1.29947750718173
140000,2.27654320987654,3,1.24363522166393,2.91095890410959,4,1.75473894605536,-0.814516129032258,-0.373365914401762,-1,-1,-0.775111777445598,-1.2248882225544,-0.952764976958525,-0.614741404595235,-1.29078854932182
145000,2.23456790123457,3,1.21166670614889,3.19736842105263,4,2.11139845034704,-0.847411444141689,-0.424517947518532,-1,-0.965,-0.702421690878602,-1.2275783091214,-0.962138084632517,-0.63719456861214,-1.28708160065289
150000,2.42517814726841,3,1.49053648988747,3.3416149068323,4,2.34722068129778,-0.854545454545455,-0.410093118756926,-1,-0.982885085574572,-0.779481475899189,-1.18628869524996,-0.922341696535245,-0.525053926651711,-1.31962946641878
155000,2.45626477541371,3,1.53915399902225,3.37888198757764,4,2.43056703871517,-0.810526315789474,-0.350063388416301,-1,-0.989130434782609,-0.785965647818627,-1.19229522174659,-0.920245398773006,-0.482729585200961,-1.35776121234505
160000,2.55555555555556,3,1.70423453810827,3.48780487804878,4,2.59140577709156,-0.771587743732591,-0.26666727600322,-1,-0.988636363636364,-0.740898618280073,-1.23637410899265,-0.930337078651685,-0.463578277702339,-1.39709587960103
165000,2.58465011286682,3,1.77244733636781,3.51785714285714,4,2.62898236276761,-0.835543766578249,-0.404674674769379,-1,-0.997826086956522,-0.817063805580962,-1.17858836833208,-0.923618090452261,-0.495488736945196,-1.35174744395933
170000,2.5876993166287,3,1.75957829842024,3.60773480662983,4,2.80099523943248,-0.83756345177665,-0.387502497709491,-1,-1.00475059382423,-0.850520564536251,-1.15898062311221,-0.914285714285714,-0.477549525277583,-1.35102190329385
175000,2.65217391304348,3,1.89904272076551,3.65536723163842,4,2.87938764131278,-0.83008356545961,-0.398653898835816,-1,-0.985221674876847,-0.742239533332892,-1.2282038164208,-0.861678004535147,-0.338519956312334,-1.38483605275796
180000,2.71247357293869,3,1.98922699965818,3.58659217877095,4,2.73394322895404,-0.888888888888889,-0.543535974141768,-1,-0.990566037735849,-0.773328578185206,-1.20780349728649,-0.858437146092865,-0.312056929058564,-1.40481736312717
185000,2.77385892116183,3,2.15142552600477,3.69565217391304,4,2.9602978236625,-0.876344086021505,-0.530744766907682,-1,-0.979166666666667,-0.759419395673262,-1.19891393766007,-0.847991313789359,-0.253890985625447,-1.44209164195327
190000,2.74849094567404,3,2.09539446233416,3.83854166666667,4,3.2597055367728,-0.840970350404313,-0.426315656309646,-1,-0.976470588235294,-0.711518181142214,-1.24142299532837,-0.837342497136312,-0.273827729909853,-1.40085726436277
195000,2.826,3,2.25646269174796,3.865,4,3.36698888026784,-0.838383838383838,-0.42452100518887,-1,-0.981351981351981,-0.755402190330494,-1.20730177237347,-0.825698324022346,-0.219237085957957,-1.43215956208674
200000,2.85,3,2.31545176908408,3.82142857142857,4,3.25415890734026,-0.788113695090439,-0.336790588408065,-1,-0.985680190930788,-0.756712875689579,-1.214647506172,-0.82545045045045,-0.193757587162804,-1.4571433137381
205000,2.88930581613508,3,2.42544444207403,3.92344497607656,4,3.53879278792206,-0.758807588075881,-0.293915491728123,-1,-0.97025171624714,-0.723189749541032,-1.21731368295325,-0.853290183387271,-0.274649987602508,-1.43193037917203
210000,2.91559633027523,3,2.50858645000994,3.87019230769231,4,3.36183133287865,-0.833333333333333,-0.394804323679819,-1,-0.990697674418605,-0.67794319734171,-1.3034521514955,-0.830434782608696,-0.217242999138375,-1.44362656607902
215000,2.93356643356643,3,2.56999896553605,3.94495412844037,4,3.61699823657299,-0.82016348773842,-0.408148612580087,-1,-0.950248756218906,-0.600667691929561,-1.29982982050825,-0.84560327198364,-0.257695357828164,-1.43351118613912
220000,2.92771084337349,3,2.56343580655216,3.92727272727273,4,3.55203238641363,-0.747774480712166,-0.231489586640271,-1,-0.946078431372549,-0.547020186529901,-1.3451366762152,-0.856727976766699,-0.292280881105932,-1.42117507242747
225000,2.96627318718381,3,2.70853660030552,3.97413793103448,4,3.74769520119535,-0.689230769230769,-0.129214489451124,-1,-0.935897435897436,-0.601889154757559,-1.26990571703731,-0.829938900203666,-0.165876865705696,-1.49400093470164
230000,2.93344425956739,3,2.58383073393588,3.98305084745763,4,3.79932807538513,-0.700934579439252,-0.155242015964382,-1,-0.953727506426735,-0.620177810305327,-1.28727720254814,-0.790772532188841,-0.0801045178437956,-1.50144054653389
235000,2.96601941747573,3,2.71691597562093,3.97510373443983,4,3.75289303856541,-0.683890577507599,-0.139729161632861,-1,-0.931540342298289,-0.595461710099705,-1.26761897449687,-0.791044776119403,-0.12871425079192,-1.45337530144689
240000,2.97156398104265,3,2.7345995560743,3.97637795275591,4,3.75988170940394,-0.663551401869159,-0.0781467570884386,-1,-0.893899204244032,-0.495244657976209,-1.29255375051185,-0.818461538461539,-0.188227648574043,-1.44869542834903
245000,2.98591549295775,3,2.83323187393392,4,4,4,-0.702194357366771,-0.145055259218883,-1,-0.911290322580645,-0.529520502127194,-1.2930601430341,-0.795258620689655,-0.124479124423045,-1.46603811695627
250000,2.99705882352941,3,2.94286615944073,4,4,4,-0.697885196374622,-0.137072691549643,-1,-0.840909090909091,-0.416944257761128,-1.26487392405705,-0.726190476190476,-0.0178005968691233,-1.43458035551183
255000,2.98986975397974,3,2.88965919104133,4,4,4,-0.62046204620462,0.0238023459500667,-1,-0.878453038674033,-0.448765483239331,-1.30814059410874,-0.730195177956372,0.0215047092875117,-1.48189506520026
260000,2.9957507082153,3,2.91164294110156,3.99630996309963,4,3.93556428917655,-0.620915032679739,-0.00947721151529113,-1,-0.803571428571429,-0.299748093371793,-1.30739476377106,-0.697353279631761,0.0836155684278634,-1.47832212769138
265000,2.99440559440559,3,2.91976713455716,3.99275362318841,4,3.87236777010264,-0.534653465346535,0.0993345915893111,-1,-0.818481848184819,-0.306970318305753,-1.32999337806388,-0.657701711491443,0.150878711313825,-1.46628213429671
270000,2.98196948682386,3,2.80415246426387,4,4,4,-0.544520547945205,0.0934025018388157,-1,-0.863777089783282,-0.417932953750315,-1.30962122581625,-0.65211970074813,0.165859750495964,-1.47009915199222
275000,3,3,3,3.99300699300699,4,3.87474451380918,-0.515679442508711,0.15247594148765,-1,-0.783050847457627,-0.248161787063276,-1.31793990785198,-0.625322997416021,0.243382355379139,-1.49402835021118
280000,2.99736842105263,3,2.94610330834009,4,4,4,-0.547945205479452,0.126397460641789,-1,-0.782051282051282,-0.240588789534755,-1.32351377456781,-0.589005235602094,0.276034134238903,-1.45404460544309
285000,2.9987163029525,3,2.9628875847575,4,4,4,-0.41696113074205,0.289640431658834,-1,-0.770034843205575,-0.219058914233917,-1.32101077217723,-0.564853556485356,0.353788194727723,-1.48349530769843
290000,2.99102564102564,3,2.87253502951724,4,4,4,-0.40418118466899,0.293254133479861,-1,-0.723404255319149,-0.079722861808404,-1.36708564882989,-0.519463087248322,0.355800149065535,-1.39472632356218
295000,2.99875156054931,3,2.96341829788244,3.99376947040498,4,3.8821403559678,-0.3690036900369,0.338363968037765,-1,-0.7,-0.0482721703965691,-1.35172782960343,-0.511502029769959,0.395152256930369,-1.41815631647029
300000,3,3,3,4,4,4,-0.327402135231317,0.389433678702587,-1,-0.684887459807074,-0.0395094234016705,-1.33026549621248,-0.37592867756315,0.601411344494202,-1.3532686996205
305000,2.99640287769784,3,2.93649890659397,4,4,4,-0.379928315412186,0.292572650237433,-1,-0.664516129032258,-0.0333163226857315,-1.29571593537878,-0.38328530259366,0.536315361656011,-1.30288596684333
310000,2.9953325554259,3,2.91174107675895,4,4,4,-0.254612546125461,0.453624007569814,-0.962849099820736,-0.505226480836237,0.173475901693512,-1.18392886336599,-0.263736263736264,0.754719457500542,-1.28219198497307
315000,2.99883855981417,3,2.96475865098462,4,4,4,-0.174089068825911,0.578991785081756,-0.927169922733577,-0.517006802721089,0.187476562760492,-1.22149016820267,-0.246815286624204,0.813370089249894,-1.3070006624983
320000,3,3,3,4,4,4,-0.130081300813008,0.672560760804426,-0.932723362430442,-0.528662420382166,0.186848162113393,-1.24417300287772,-0.244167962674961,0.787016842578548,-1.27535276792847
325000,2.99777777777778,3,2.95066355126514,4,4,4,-0.1953125,0.508275991027165,-0.898900991027165,-0.421428571428571,0.355181626738819,-1.19803876959596,-0.223101265822785,0.85362465235821,-1.29982718400378
330000,3,3,3,4,4,4,-0.122950819672131,0.598020962250396,-0.843922601594658,-0.291044776119403,0.505244622891003,-1.08733417512981,-0.152459016393443,0.947489714666903,-1.25240774745379
335000,2.99892933618844,3,2.96620833663825,4,4,4,0.0224215246636771,0.772460239510342,-0.727617190182987,-0.266129032258065,0.58856859372803,-1,0.00544464609800363,1.1692812997895,-1.1583920075935
340000,3,3,3,4,4,4,-0.0836820083682008,0.700420432612729,-0.867784449349131,-0.301526717557252,0.503580041773119,-1,-0.0378378378378378,1.16849727898882,-1.24417295466449
345000,3,3,3,4,4,4,0.0625,0.863634285558768,-0.738634285558768,-0.312757201646091,0.555009126049935,-1.18052352934212,0.087360594795539,1.38259901107954,-1.20787782148846
350000,3,3,3,4,4,4,0.0135135135135135,0.856261280321052,-0.829234253294025,-0.247933884297521,0.628507351852316,-1.12437512044736,0.0998116760828625,1.44405866397876,-1.24443531181303
355000,2.99899497487437,3,2.96729284362696,4,4,4,0.0337552742616034,0.866684447512336,-0.799173898989129,-0.210300429184549,0.667331766796335,-1.08793262516543,0.129032258064516,1.61356967526352,-1.35550515913449
360000,3,3,3,4,4,4,0.294392523364486,1.29779815852717,-0.709013111798199,-0.163865546218487,0.709097407977534,-1.03682850041451,0.233265720081136,1.75423997606952,-1.28770853590724
365000,3,3,3,4,4,4,0.35377358490566,1.44763188328314,-0.740084713471816,-0.0239043824701195,0.987740957963333,-1.03554972290357,0.0827205882352941,1.52738918503047,-1.36194800855988
370000,3,3,3,4,4,4,0.510917030567686,1.84077440885855,-0.818940347723179,0.0421940928270042,1.06643018491605,-0.982041999262041,0.270793036750484,1.79074367781395,-1.24915760431298
375000,3,3,3,4,4,4,0.719457013574661,2.12497590003234,-0.686061872883014,0.219917012448133,1.34045333928053,-0.900619314384263,0.319919517102616,1.87023998136042,-1.23040094715519
380000,2.99907235621521,3,2.96861511102156,4,4,4,0.762790697674419,2.08637674553126,-0.56079535018242,0.246808510638298,1.4727480707535,-0.979131049476908,0.317738791423002,1.91069728176395,-1.27521969891795
385000,3,3,3,4,4,4,1.15706806282723,2.68795696545379,-0.373820839799342,0.525581395348837,1.7048598503452,-0.653697059647524,0.485537190082645,2.02783170853131,-1.05675732836602
390000,3,3,3,4,4,4,1.37378640776699,3.09909082997131,-0.351518014437324,0.418103448275862,1.72483587470209,-0.888628978150364,0.54602510460251,2.18189622233576,-1.08984601313074
395000,3,3,3,4,4,4,1.49122807017544,3.31251973572897,-0.330063595378094,0.695652173913044,2.14448192630442,-0.753177578478336,0.663157894736842,2.28194609543814,-0.955630305964453
400000,3,3,3,4,4,4,2.17171717171717,4,0.121467990880436,0.676229508196721,2.22837143876352,-0.875912422370076,0.678492239467849,2.43372655413472,-1.07674207519902
405000,3,3,3,4,4,4,2.94782608695652,4,1.02862925460862,0.809701492537313,2.53340143266415,-0.913998447589526,0.951690821256039,2.67535731738902,-0.771975674876938
410000,3,3,3,4,4,4,2.98670212765957,4,1.08026845147198,1.38823529411765,3.34702801434015,-0.570557426104854,1.19847328244275,2.93971893963694,-0.542772374751439
415000,3,3,3,4,4,4,3.15183246073298,4,1.33098950368833,1.76618705035971,3.83346884077604,-0.301094740056615,1.15326633165829,2.95981107612919,-0.653278412812608
420000,3,3,3,4,4,4,3.12169312169312,4,1.29178964668219,1.71555555555556,3.68155624989896,-0.250445138787844,1.09336609336609,2.9158124060705,-0.729080219338309
425000,3,3,3,4,4,4,3.04318181818182,4,1.12089937082567,2.33206106870229,4,0.487413964569616,1.44444444444444,3.28386122872151,-0.394972339832624
430000,3,3,3,4,4,4,3.23160173160173,4,1.464084130528,2.35689045936396,4,0.379218943992895,1.54237288135593,3.42705423777665,-0.342308475064784
435000,3,3,3,4,4,4,3.44516129032258,4,1.91468665348093,2.45637583892617,4,0.46148937438298,1.61621621621622,3.55672902993947,-0.324296597507033
440000,3,3,3,4,4,4,3.49087221095335,4,2.00160919892269,2.46625766871166,4,0.451596915169243,1.56836461126005,3.44027547326802,-0.303546250747913
445000,3,3,3,4,4,4,3.427734375,4,1.85912961780477,2.83428571428571,4,0.859960127479432,1.88985507246377,3.88681096275583,-0.107100817828294
450000,3,3,3,4,4,4,3.60279441117764,4,2.29439379376389,3.03589743589744,4,1.16369691334343,2.29102167182663,4.37664531275002,0.205398030903229
455000,3,3,3,4,4,4,3.66302367941712,4,2.42151281162751,3.0625,4,1.21953162303887,2.38837920489297,4.44559442978545,0.331163980000484
460000,3,3,3,4,4,4,3.61441441441441,4,2.29564907133144,3.14446952595937,4,1.40410890492021,2.74662162162162,4.78855209871765,0.704691144525589
465000,3,3,3,4,4,4,3.57801418439716,4,2.21524653774266,3.38864628820961,4,1.82258042840676,2.94158075601375,4.92078895092423,0.962372561103265
470000,3,3,3,4,4,4,3.608228980322,4,2.29166634206701,3.22297297297297,4,1.51723595593989,2.91438356164384,4.88919016754868,0.939576955738991
475000,3,3,3,4,4,4,3.7037037037037,4,2.55548167805683,3.24618736383442,4,1.55161548279348,3.39051094890511,5.35280695073072,1.4282149470795
480000,3,3,3,4,4,4,3.61348684210526,4,2.29815499373932,3.47441860465116,4,2.03308843953475,3.57677902621723,5.61141892338267,1.54213912905179
485000,3,3,3,4,4,4,3.72847682119205,4,2.597377033019,3.46234309623431,4,1.99800662846359,3.72137404580153,5.84644813091398,1.59629996068908
490000,3,3,3,4,4,4,3.87,4,3.08209052832241,3.51224489795918,4,2.0819085648571,4.08032128514056,6.08474539829424,2.07589717198689
495000,3,3,3,4,4,4,3.76100628930818,4,2.71733548413699,3.63915547024952,4,2.37412185226592,3.86872586872587,5.92560756775126,1.81184416970048
500000,3,3,3,4,4,4,3.84094488188976,4,2.99013766352316,3.68852459016393,4,2.50643678533826,4.31932773109244,6.2742318666088,2.36442359557608
505000,3,3,3,3.99661016949153,4,3.91427147253226,3.88607594936709,4,3.15008963081183,3.44924812030075,4,1.97145920644546,4.36016949152542,6.30448536773215,2.4158536153187
510000,3,3,3,4,4,4,3.75038759689922,4,2.69389891840038,3.62252964426878,4,2.33673277530837,4.28333333333333,6.36607104456335,2.20059562210332
515000,3,3,3,4,4,4,3.75389408099688,4,2.68737389286326,3.56071428571429,4,2.18241602051707,4.44725738396625,6.51044431867201,2.38407044926048
520000,3,3,3,4,4,4,3.85647425897036,4,3.04947786819343,3.66666666666667,4,2.46053155617452,4.43568464730291,6.54444920666106,2.32692008794475
525000,3,3,3,4,4,4,3.7546875,4,2.69727019468011,3.62545454545455,4,2.36889171084944,4.77433628318584,6.76485955379974,2.78381301257194
530000,3,3,3,4,4,4,3.80190174326466,4,2.86564974395929,3.62888482632541,4,2.37995589344543,4.80269058295964,6.70019770249693,2.90518346342235
535000,3,3,3,4,4,4,3.82247557003257,4,2.91245357691904,3.50828729281768,4,2.0864539126873,4.75862068965517,6.82932205631168,2.68791932299867
540000,3,3,3,4,4,4,3.78155339805825,4,2.81241059251667,3.22727272727273,4,1.47868968963629,4.79295154185022,6.95176627981702,2.63413680388342
545000,3,3,3,4,4,4,3.70064724919094,4,2.54808703718378,3.57198443579767,4,2.25939984212503,4.69787234042553,6.90851959082182,2.48722509002924
550000,3,3,3,4,4,4,3.74346405228758,4,2.72102845036419,3.65103189493433,4,2.4223857694725,4.92105263157895,6.95661633530609,2.8854889278518
555000,3,3,3,4,4,4,3.39950980392157,4,2.07883699686665,3.61498257839721,4,2.32878850268623,5.21363636363636,7,3.23088069290605
560000,3,3,3,4,4,4,3.43467336683417,4,2.21373770182974,3.63204225352113,4,2.37629930431834,5.03964757709251,7,2.96297225190998
565000,3,3,3,4,4,4,3.22087378640777,4,1.67600512338885,3.61295971978984,4,2.32777825395358,4.67364016736402,6.95854122166804,2.38873911305999
570000,3,3,3,4,4,4,3.54329004329004,4,2.30521530186002,3.63345195729537,4,2.3949640752904,4.93832599118943,7,2.72699499020509
575000,3,3,3,3.99661016949153,4,3.91427147253226,3.68288590604027,4,2.50531866858612,3.66552901023891,4,2.45698132915737,4.92735042735043,7.11369603423081,2.74100482047005
580000,3,3,3,3.9965811965812,4,3.91389137352172,3.75310559006211,4,2.70693670074429,3.58649093904448,4,2.26691928530975,4.9656652360515,7,2.75117015671275
585000,3,3,3,4,4,4,3.80407523510972,4,2.87106857931218,3.55762711864407,4,2.20129838392863,5.09251101321586,7,2.99842191443347
590000,3,3,3,3.99660441426146,4,3.91419584991843,3.76864535768645,4,2.75740208886721,3.5938566552901,4,2.28293091469078,4.98305084745763,7,2.88347418963244
595000,3,3,3,4,4,4,3.74961360123648,4,2.68699416456917,3.49829931972789,4,2.05016223333461,5.10964912280702,7,3.02524218095273
600000,3,3,3,4,4,4,3.81645569620253,4,2.88905209805865,3.54304635761589,4,2.14186183461432,5.06696428571429,7.15472010845802,2.97920846297055
605000,3,3,3,4,4,4,3.81545741324921,4,2.88212815573992,3.61148648648649,4,2.32203829596975,5.10132158590308,7.27178868982847,2.9308544819777
610000,3,3,3,4,4,4,3.78428351309707,4,2.79374206321185,3.58922558922559,4,2.24860893077732,5.0042735042735,6.99243128431782,3.01611572422918
615000,3,3,3,4,4,4,3.7015625,4,2.56049633909255,3.46333333333333,4,1.94703714003911,5.03493449781659,7,2.98113984553005
620000,3,3,3,4,4,4,3.80843585237258,4,2.95870566745325,3.55574912891986,4,2.17164841793796,5.0695652173913,7,3.02541608837283
625000,3,3,3,4,4,4,3.77694610778443,4,2.76149946263499,3.63345195729537,4,2.39784598891549,4.74166666666667,6.92756989938702,2.55576343394631
630000,3,3,3,4,4,4,3.76887519260401,4,2.7617008672041,3.42985611510791,4,1.8770241259774,5.15625,7.19789188081718,3.11460811918282
635000,3,3,3,4,4,4,3.85625965996909,4,3.04074433505739,3.56706281833616,4,2.21016997252013,4.88461538461539,7,2.72978787154322
640000,3,3,3,4,4,4,3.76722817764165,4,2.73209482992825,3.51490066225166,4,2.07002299751003,4.5952380952381,6.92357923283906,2.26689695763713
645000,3,3,3,4,4,4,3.72265023112481,4,2.61009766501861,3.5,4,2.04204513864787,4.91489361702128,7,2.63126751531483
650000,3,3,3,4,4,4,3.75111773472429,4,2.71344190053323,3.4496644295302,4,1.91491843577278,5.06578947368421,7,2.95017398654953
655000,3,3,3,4,4,4,3.80269058295964,4,2.86931479866021,3.47716535433071,4,1.97091188194035,5.11061946902655,7.16999856992548,3.05124036812762
660000,3,3,3,4,4,4,3.87846153846154,4,3.14054035316184,3.55901639344262,4,2.1786619674801,4.98237885462555,7.09840442808054,2.86635328117057
665000,3,3,3,4,4,4,3.78713629402757,4,2.79528920317089,3.50906095551895,4,2.06614256795297,5.20179372197309,7.12359758850106,3.27998985544513
670000,3,3,3,3.99660441426146,4,3.91419584991843,3.77811094452774,4,2.77874145877474,3.49832214765101,4,2.04484279723116,5.03004291845494,7,2.9079204249451
675000,3,3,3,4,4,4,3.83619344773791,4,2.97941868881962,3.47909967845659,4,1.97054741056541,4.86808510638298,7,2.5708267643235
680000,3,3,3,4,4,4,3.81832298136646,4,2.9314533324245,3.52472089314195,4,2.06801511122373,5.02991452991453,7,2.90830023816309
685000,3,3,3,3.99659863945578,4,3.91412002957155,3.79402985074627,4,2.82086516487134,3.60355987055016,4,2.28306185028233,4.99563318777293,7.17104969678118,2.82021667876467
690000,3,3,3,4,4,4,3.81470137825421,4,2.90078471865757,3.45015576323988,4,1.88867271662261,5.16888888888889,7.21258807154918,3.1251897062286
695000,3,3,3,4,4,4,3.78939393939394,4,2.81341090702215,3.54028436018957,4,2.09879759430286,4.98712446351931,7.18524412762269,2.78900479941594
700000,3,3,3,4,4,4,3.78026905829596,4,2.77377848169195,3.34868421052632,4,1.68203344034865,4.83966244725738,7.15935264153759,2.51997225297718
705000,3,3,3,4,4,4,3.80995475113122,4,2.88199504702174,3.46034214618974,4,1.92785962214845,5.07264957264957,7.10855575410242,3.03674339119672
710000,3,3,3,4,4,4,3.76621417797888,4,2.74916673815909,3.45714285714286,4,1.91772960210275,4.89075630252101,7.08891401203331,2.6925985930087
715000,3,3,3,4,4,4,3.84603658536585,4,2.99584604082996,3.52350081037277,4,2.07307026622659,4.88135593220339,7.22672526400604,2.53598660040074
720000,3,3,3,4,4,4,3.64424514200299,4,2.38971422566216,3.44227642276423,4,1.89303009290994,4.91845493562232,7.26315792006298,2.57375195118166
725000,3,3,3,4,4,4,3.77661169415292,4,2.77083622321464,3.40629921259843,4,1.82208349586522,4.8744769874477,7,2.6972125817001
