time_step,in_elevator_mean,in_elevator_plus_std,in_elevator_minus_std,in_elevator_plus95,in_elevator_minus95,exit_rate_mean,exit_rate_plus95,exit_rate_minus95,score_mean,score_plus_std,score_minus_std,score_plus95,score_minus95,initial_value_mean,initial_value_plus_std,initial_value_minus_std,initial_value_plus95,initial_value_minus95
455000,0.0592662276575729,0.295499673071591,0,0.144089684875483,0,0.0148165569143932,0.0360224212188708,0,-0.393226716839135,0.581805868623029,-1.3682593023013,-0.0431254233746551,-0.743328010303614,28.4118974800392,80.3390044714413,0.641799211502075,47.0571690274933,9.76662593258515
460000,0.0792682926829268,0.349562720091315,0,0.176321898955032,0,0.0198170731707317,0.044080474738758,0,-0.327235772357724,0.702648358894675,-1.35711990361012,0.0425608599251862,-0.697032404640633,20.4907282573905,59.7822716411714,0.708875775337219,34.598995371722,6.38246114305913
465000,0.077502691065662,0.345034122999354,0,0.173564198915673,0,0.0193756727664155,0.0433910497289182,0,-0.217438105489774,0.859393485081184,-1.29426969606073,0.169215774927574,-0.604091985907122,16.3332759552546,46.8196842602262,0.78841495513916,27.2799162417407,5.38663566876853
470000,0.0844748858447489,0.362732440633706,0,0.184387782398561,0,0.0211187214611872,0.0460969455996403,0,-0.091324200913242,1.08009450618729,-1.26274290801377,0.32929272067404,-0.511941122500524,12.7509332146138,35.9024069095185,0.811271548271179,21.0638460413714,4.43802038785629
475000,0.144378698224852,0.496060168333435,0,0.270655644665718,0.0181017517839862,0.036094674556213,0.0676639111664295,0.00452543794599656,0.0556213017751479,1.31112378743132,-1.19988118388102,0.506429870360317,-0.395187266810022,9.96499316523061,27.6245636280996,0.857045590877533,16.3059488966198,3.6240374338414
480000,0.152709359605911,0.51263817742275,0,0.281947650255538,0.0234710689562845,0.0381773399014778,0.0704869125638846,0.00586776723907111,0.112068965517241,1.41311744915145,-1.18897951811697,0.579231564769686,-0.355093633735203,7.71859745541817,21.2128131156838,1.01973009109497,12.5639148605881,2.87328005024825
485000,0.178841309823678,0.562302243325535,0,0.316529188991801,0.0411534306555545,0.0447103274559194,0.0791322972479502,0.0102883576638886,0.198992443324937,1.50595275775646,-1.10796787110659,0.668277781488617,-0.270292894838743,6.65829007406379,17.586427750964,0.963467597961426,10.5822154821846,2.734364665943
490000,0.219140083217753,0.63309101101864,0,0.367775890281799,0.0705042761537074,0.0547850208044383,0.0919439725704497,0.0176260690384268,0.46879334257975,1.89744259304135,-0.959855907881853,0.981773070592211,-0.0441863854327098,5.30057242574705,13.7706223063049,0.9252889752388,8.34188146824063,2.25926338325348
495000,0.249637155297533,0.682754588767506,0,0.405155007665491,0.0941193029295745,0.0624092888243832,0.101288751916373,0.0235298257323936,0.58055152394775,2.10924006281614,-0.948137014920644,1.12945198403696,0.0316510638585441,4.17181037057121,10.4411622403685,0.791677057743073,6.42292303236968,1.92069770877273
500000,0.244377811094453,0.674417994969348,0,0.398790726991965,0.0899648951969403,0.0610944527736132,0.0996976817479913,0.0224912237992351,0.745127436281859,2.27788862221559,-0.787633749651872,1.29549024647778,0.19476462608594,3.66474022902828,8.66173863348726,0.722539663314819,5.4589937041691,1.87048675388745
505000,0.248097412480974,0.680335140948744,0,0.403299392473249,0.0928954324886994,0.0620243531202435,0.100824848118312,0.0232238581221749,0.779299847792998,2.38293447614035,-0.824334780554349,1.35511091913552,0.203488776450478,3.48983108797756,7.61638490593675,0.74510395526886,4.97153729016926,2.00812488578585
510000,0.224312590448625,0.641743567960092,0,0.374197965909831,0.0744272149874194,0.0560781476121563,0.0935494914774577,0.0186068037468548,0.748191027496382,2.38037869377387,-0.88399663878111,1.33425453107628,0.162127523916486,3.0326720000866,6.32991559597008,0.720731914043427,4.21660089128269,1.84874310889051
515000,0.241071428571429,0.676031091588821,0,0.397250763393436,0.0848920937494208,0.0602678571428571,0.0993126908483591,0.0212230234373552,0.834821428571429,2.42964594674659,-0.760003089603729,1.40746908669798,0.262173770444874,2.74430876420367,5.37360087950752,0.743993043899536,3.6883988225144,1.80021870589294
520000,0.321592649310873,0.789038298598476,0,0.489436605379646,0.1537486932421,0.0803981623277182,0.122359151344911,0.038437173310525,0.975497702909648,2.71444525644208,-0.763449850622784,1.59989507878814,0.351100327031156,2.77899163422869,5.17396344054524,0.787536680698395,3.63894517804276,1.91903809041462
525000,0.43267776096823,0.92849994372508,0,0.610710772479609,0.254644749456851,0.108169440242057,0.152677693119902,0.0636611873642128,1.14069591527988,2.80944398524992,-0.528052154690165,1.7398870258887,0.541504804671056,2.48336540723893,4.3729913733555,0.836749315261841,3.16186631558334,1.80486449889452
530000,0.436420722135008,0.932751661459693,0,0.614636410959036,0.25820503331098,0.109105180533752,0.153659102739759,0.064551258327745,1.18367346938776,2.82507483227577,-0.457727893500255,1.77304530045232,0.594301638323191,2.28287678807272,3.77368118617424,0.807229697704315,2.81817433182659,1.74757924431885
