time_step,score_mean,score_plus_std,score_minus_std, 0_mean, 0_plus_std, 0_minus_std,exit_rate_mean,exit_rate_plus_std,exit_rate_minus_std
225000,-0.830747531734838,-0.364833534481682,-1.29666152898799,0.00423131170662906,0.0691879037408539,0,0.00105782792665726,0.0172969759352135,0
230000,-0.834310850439883,-0.322659345023194,-1.34596235585657,0.00293255131964809,0.0570458128817454,0,0.000733137829912024,0.0142614532204364,0
235000,-0.81145251396648,-0.227822578786296,-1.39508244914667,0.00418994413407821,0.0688291273794306,0,0.00104748603351955,0.0172072818448576,0
240000,-0.809593023255814,-0.230912239187981,-1.38827380732365,0.00436046511627907,0.0702980939384375,0,0.00109011627906977,0.0175745234846094,0
245000,-0.758725341426404,-0.153985540454422,-1.36346514239839,0.00303490136570561,0.0580829626721647,0,0.000758725341426404,0.0145207406680412,0
250000,-0.778816199376947,-0.192184176750173,-1.36544822200372,0,0,0,0,0,0
255000,-0.74671052631579,-0.137888208570918,-1.35553284406066,0.00657894736842105,0.0874889713320982,0,0.00164473684210526,0.0218722428330246,0
260000,-0.703703703703704,-0.0417378901095478,-1.36566951729786,0.00168350168350168,0.0427139986766126,0,0.000420875420875421,0.0106784996691531,0
265000,-0.691252144082333,-0.0172052977201858,-1.36529899044448,0.00171526586620926,0.0431310341943384,0,0.000428816466552316,0.0107827585485846,0
270000,-0.743718592964824,-0.106783628572751,-1.3806535573569,0.0016750418760469,0.0426023173295498,0,0.000418760469011725,0.0106505793323875,0
275000,-0.680811808118081,-0.00405149947835004,-1.35757211675781,0.00553505535055351,0.0797953612933755,0,0.00138376383763838,0.0199488403233439,0
280000,-0.728522336769759,-0.0632974524935627,-1.39374722104596,0.00859106529209622,0.100959450268219,0,0.00214776632302406,0.0252398625670548,0
285000,-0.661141804788214,0.0283284074626413,-1.35061201703907,0,0,0,0,0,0
290000,-0.663652802893309,0.0452954655661957,-1.37260107135281,0.0054249547920434,0.078945694442423,0,0.00135623869801085,0.0197364236106058,0
295000,-0.630268199233717,0.0944552736800183,-1.35499167214745,0.00383141762452107,0.0656704316524948,0,0.000957854406130268,0.0164176079131237,0
300000,-0.63821892393321,0.0628857410346766,-1.3393235889011,0.00185528756957328,0.0449283367949681,0,0.000463821892393321,0.011232084198742,0
305000,-0.633699633699634,0.0941726289367867,-1.36157189633605,0.0054945054945055,0.0794833031032644,0,0.00137362637362637,0.0198708257758161,0
310000,-0.629695885509839,0.12325178470834,-1.38264355572802,0.00715563506261181,0.0915189203611421,0,0.00178890876565295,0.0228797300902855,0
315000,-0.600393700787402,0.137266015157755,-1.33805341673256,0.0078740157480315,0.0963467456644953,0,0.00196850393700787,0.0240866864161238,0
320000,-0.598814229249012,0.137189548907387,-1.33481800740541,0.00395256916996047,0.0667597526788315,0,0.000988142292490119,0.0166899381697079,0
325000,-0.597249508840865,0.118759978010102,-1.31325899569183,0.00392927308447937,0.0665514600068713,0,0.000982318271119843,0.0166378650017178,0
330000,-0.595833333333333,0.111408754576896,-1.30307542124356,0.00833333333333333,0.0993341095197346,0,0.00208333333333333,0.0248335273799336,0
335000,-0.535398230088496,0.212746005146438,-1.28354246532343,0.00442477876106195,0.070870002228821,0,0.00110619469026549,0.0177175005572052,0
340000,-0.59748427672956,0.10173044055384,-1.29669899401296,0.00838574423480084,0.0996704247983538,0,0.00209643605870021,0.0249176061995885,0
345000,-0.595959595959596,0.169160488277827,-1.36107968019702,0.00606060606060606,0.083752749768731,0,0.00151515151515152,0.0209381874421827,0
350000,-0.514038876889849,0.241401345246388,-1.26947909902609,0.00215982721382289,0.0486337684478402,0,0.000539956803455724,0.01215844211196,0
355000,-0.53125,0.280371292952124,-1.34287129295212,0.00625,0.085141723055065,0,0.0015625,0.0212854307637663,0
360000,-0.55863539445629,0.186200855907283,-1.30347164481986,0,0,0,0,0,0
365000,-0.53347280334728,0.255556315248823,-1.32250192194338,0.00209205020920502,0.0478309855838398,0,0.000523012552301255,0.01195774639596,0
370000,-0.528384279475983,0.246114929608619,-1.30288348856058,0.00436681222707424,0.0703763330499738,0,0.00109170305676856,0.0175940832624935,0
375000,-0.55125284738041,0.145439944947129,-1.24794563970795,0,0,0,0,0,0
380000,-0.506849315068493,0.245689411904741,-1.25938804204173,0,0,0,0,0,0
385000,-0.469525959367946,0.31830369647923,-1.25735561521512,0.00451467268623025,0.0716299354409304,0,0.00112866817155756,0.0179074838602326,0
390000,-0.407142857142857,0.421028448952704,-1.23531416323842,0.00238095238095238,0.051175956028379,0,0.000595238095238095,0.0127939890070948,0
395000,-0.363855421686747,0.534422360636574,-1.26213320401007,0,0,0,0,0,0
400000,-0.165354330708661,0.819508306207288,-1.15021696762461,0.010498687664042,0.112556530516745,0,0.0026246719160105,0.0281391326291861,0
405000,-0.236318407960199,0.668847909879828,-1.14148472580023,0.00746268656716418,0.0936338313041529,0,0.00186567164179104,0.0234084578260382,0
410000,-0.191709844559585,0.75053598255138,-1.13395567167055,0.00518134715025907,0.0770693788781687,0,0.00129533678756477,0.0192673447195422,0
415000,-0.183246073298429,0.754687063556359,-1.12117921015322,0.0104712041884817,0.112396440326549,0,0.00261780104712042,0.0280991100816372,0
420000,-0.114795918367347,0.860387432054418,-1.08997926878911,0.0076530612244898,0.0949108123487876,0,0.00191326530612245,0.0237277030871969,0
425000,-0.0849315068493151,0.89895951734676,-1.06882253104539,0.00547945205479452,0.0794010227570161,0,0.00136986301369863,0.019850255689254,0
430000,-0.0602094240837696,1.00660714582022,-1.12702599398776,0.00785340314136126,0.0962399288566578,0,0.00196335078534031,0.0240599822141645,0
435000,-0.0133689839572193,1.03112783562299,-1.05786580353743,0.0053475935828877,0.0783767444123286,0,0.00133689839572193,0.0195941861030822,0
440000,0.0853994490358127,1.18078481864575,-1.00998592057412,0.00550964187327824,0.0796340094463202,0,0.00137741046831956,0.0199085023615801,0
445000,0.108695652173913,1.21804675729008,-1.00065545294225,0.00271739130434783,0.0548459948186165,0,0.000679347826086957,0.0137114987046541,0
450000,0.0921787709497207,1.1292481450607,-0.944890603161256,0.0111731843575419,0.116431400435986,0,0.00279329608938548,0.0291078501089964,0
455000,0.252840909090909,1.32368896225511,-0.818007144073289,0.00284090909090909,0.0561410881798117,0,0.000710227272727273,0.0140352720449529,0
460000,0.454545454545455,1.57723321500543,-0.668142305914519,0.00293255131964809,0.0570855874270363,0,0.000733137829912024,0.0142713968567591,0
465000,0.365217391304348,1.43540348778104,-0.704968705172341,0.00869565217391304,0.101674660862019,0,0.00217391304347826,0.0254186652155047,0
470000,0.641509433962264,1.71180240878794,-0.428783540863411,0.0157232704402516,0.140322104910786,0,0.00393081761006289,0.0350805262276965,0
475000,0.667721518987342,1.69452231340098,-0.359079275426297,0.0284810126582278,0.195087391145434,0,0.00712025316455696,0.0487718477863584,0
480000,0.708333333333333,1.76075105713909,-0.344084390472425,0.0256410256410256,0.183956838011531,0,0.00641025641025641,0.0459892095028828,0
485000,0.582278481012658,1.60093112285963,-0.436374160834312,0.00632911392405063,0.0857584630268534,0,0.00158227848101266,0.0214396157567134,0
490000,0.741721854304636,1.75959257927092,-0.276148870661651,0.0264900662251656,0.206819033520614,0,0.00662251655629139,0.0517047583801534,0
495000,0.790540540540541,1.77346856610276,-0.192387485021677,0.0405405405405405,0.238097771154463,0,0.0101351351351351,0.0595244427886157,0
500000,0.676375404530744,1.78659584077547,-0.433845031713985,0.0388349514563107,0.232349780098199,0,0.00970873786407767,0.0580874450245499,0
505000,0.666666666666667,1.74578768142922,-0.412454348095887,0.0550161812297735,0.283397874430577,0,0.0137540453074434,0.0708494686076441,0
510000,0.676567656765677,1.7286920141749,-0.375556700643543,0.0528052805280528,0.276819792767501,0,0.0132013201320132,0.0692049481918753,0
515000,0.771704180064309,1.81402014476637,-0.270611784637755,0.0707395498392283,0.327542033896258,0,0.0176848874598071,0.0818855084740646,0
520000,0.460176991150442,1.63210251610375,-0.71174853380286,0.0471976401179941,0.259572474527047,0,0.0117994100294985,0.0648931186317616,0
525000,0.632075471698113,1.73548691557357,-0.471335972177348,0.0220125786163522,0.168968139075277,0,0.00550314465408805,0.0422420347688192,0
530000,0.649230769230769,1.79320627684153,-0.49474473837999,0.0184615384615385,0.153282301612613,0,0.00461538461538462,0.0383205754031533,0
535000,0.698757763975155,1.81194619510215,-0.414430667151842,0.0248447204968944,0.18073870792014,0,0.0062111801242236,0.0451846769800351,0
540000,0.823343848580442,2.04822727821941,-0.40153958105853,0.0378548895899054,0.229001838536318,0,0.00946372239747634,0.0572504596340796,0
545000,0.900641025641026,2.12462412846409,-0.323342077182038,0.0641025641025641,0.309431588644695,0,0.016025641025641,0.0773578971611737,0
550000,0.829113924050633,2.03856368993033,-0.380335841829066,0.0537974683544304,0.279772906252563,0,0.0134493670886076,0.0699432265631409,0
555000,0.796116504854369,1.96408085090919,-0.371847841200457,0.058252427184466,0.292852503514153,0,0.0145631067961165,0.0732131258785382,0
560000,0.743506493506494,1.93349871008933,-0.446485723076342,0.12987012987013,0.466577673666663,0,0.0324675324675325,0.116644418416666,0
565000,0.884984025559105,2.09108420546738,-0.321116154349168,0.121405750798722,0.448526942318289,0,0.0303514376996805,0.112131735579572,0
570000,0.738562091503268,1.8326369942651,-0.355512811258566,0.0947712418300654,0.388149719405845,0,0.0236928104575163,0.0970374298514613,0
575000,0.839506172839506,2.1296861840248,-0.450673838345789,0.126543209876543,0.459518019934779,0,0.0316358024691358,0.114879504983695,0
580000,0.873065015479876,2.11392684986481,-0.367796818905061,0.145510835913313,0.4986730842355,0,0.0363777089783282,0.124668271058875,0
585000,1.04333333333333,2.22914221248791,-0.142475545821241,0.15,0.507668032405305,0,0.0375,0.126917008101326,0
590000,0.89622641509434,2.12106847881791,-0.328615648629226,0.135220125786164,0.4777176082941,0,0.0338050314465409,0.119429402073525,0
595000,0.993650793650794,2.27555237376764,-0.288250786466048,0.158730158730159,0.524735849679493,0,0.0396825396825397,0.131183962419873,0
600000,1.13804713804714,2.35911787351406,-0.0830235974197884,0.154882154882155,0.517285081658252,0,0.0387205387205387,0.129321270414563,0
605000,0.803030303030303,2.02863972243232,-0.422579116371718,0.103030303030303,0.41731517998331,0,0.0257575757575758,0.104328794995828,0
610000,0.8375,2.09139674746031,-0.416396747460307,0.109375,0.421972947032651,0,0.02734375,0.105493236758163,0
615000,1.00647249190939,2.16583171794228,-0.152886734123514,0.132686084142395,0.481896094961629,0,0.0331715210355987,0.120474023740407,0
620000,1.003300330033,2.16419274148212,-0.157592081416118,0.151815181518152,0.511250452566214,0,0.037953795379538,0.127812613141554,0
625000,1.14569536423841,2.36784613435451,-0.0764554058776916,0.175496688741722,0.556519422852516,0,0.0438741721854305,0.139129855713129,0
630000,1.23489932885906,2.44867692398811,0.0211217337300111,0.261744966442953,0.702068893033495,0,0.0654362416107383,0.175517223258374,0
635000,1.09836065573771,2.37446850818534,-0.17774719670993,0.209836065573771,0.633520142122927,0,0.0524590163934426,0.158380035530732,0
640000,1.15755627009646,2.54095990672008,-0.225847366527159,0.344051446945338,0.819874995078022,0,0.0860128617363344,0.204968748769506,0
645000,1.06687898089172,2.44400329564287,-0.310245333859432,0.248407643312102,0.695707686352222,0,0.0621019108280255,0.173926921588056,0
650000,1.17218543046358,2.53012793020756,-0.185757069280409,0.245033112582781,0.675853814621611,0,0.0612582781456954,0.168963453655403,0
655000,1.09872611464968,2.48088016168322,-0.283427932383854,0.273885350318471,0.741514336377497,0,0.0684713375796178,0.185378584094374,0
660000,1.0224358974359,2.33872385339991,-0.293852058528113,0.205128205128205,0.617445766350068,0,0.0512820512820513,0.154361441587517,0
665000,1.00325732899023,2.35484407824273,-0.34832942026227,0.228013029315961,0.670964685554339,0,0.0570032573289902,0.167741171388585,0
670000,0.834394904458599,2.09752218516245,-0.428732376245249,0.171974522292994,0.549935149568558,0,0.0429936305732484,0.137483787392139,0
675000,1.01602564102564,2.32013720958995,-0.288085927538664,0.173076923076923,0.551998417435537,0,0.0432692307692308,0.137999604358884,0
680000,1.21135646687697,2.71540071607375,-0.29268778231981,0.26813880126183,0.711829457456842,0,0.0670347003154574,0.177957364364211,0
685000,1.30666666666667,2.75567355372807,-0.142340220394742,0.276666666666667,0.724764342752212,0,0.0691666666666667,0.181191085688053,0
690000,1.20512820512821,2.76721086437337,-0.356954454116962,0.272435897435897,0.718364058845444,0,0.0681089743589744,0.179591014711361,0
695000,1.42443729903537,2.99839294513681,-0.149518347066075,0.318327974276527,0.784906220477332,0,0.0795819935691318,0.196226555119333,0
700000,1.38461538461538,2.91863072581293,-0.149399956582165,0.230769230769231,0.652771102820577,0,0.0576923076923077,0.163192775705144,0
705000,1.38853503184713,2.8280489786091,-0.050978914914829,0.207006369426752,0.612813205812862,0,0.0517515923566879,0.153203301453215,0
710000,1.54054054054054,2.93728434888461,0.143796732196468,0.236486486486486,0.662130349500921,0,0.0591216216216216,0.16553258737523,0
715000,1.58724832214765,3.07596180151511,0.0985348427801893,0.25503355704698,0.691646822593594,0,0.063758389261745,0.172911705648398,0
720000,1.45806451612903,3.00239839051154,-0.0862693582534795,0.209677419354839,0.625275276005791,0,0.0524193548387097,0.156318819001448,0
725000,1.5114006514658,2.98303894724175,0.039762355689847,0.192182410423453,0.586841350567979,0,0.0480456026058632,0.146710337641995,0
730000,1.70666666666667,3.14919634114876,0.264136992184569,0.246666666666667,0.67845793710449,0,0.0616666666666667,0.169614484276123,0
735000,1.51315789473684,2.93196993956566,0.094345849908025,0.174342105263158,0.554371062041813,0,0.0435855263157895,0.138592765510453,0
740000,1.26948051948052,2.63283659710938,-0.0938755581483395,0.149350649350649,0.506364459108596,0,0.0373376623376623,0.126591114777149,0
745000,1.27666666666667,2.64769594906714,-0.0943626157338056,0.136666666666667,0.480735701247539,0,0.0341666666666667,0.120183925311885,0
750000,1.4031746031746,2.84614220325935,-0.0397929969101487,0.203174603174603,0.606176181291131,0,0.0507936507936508,0.151544045322783,0
755000,1.41254125412541,2.79050445881962,0.0345780494312022,0.188118811881188,0.579572325579383,0,0.047029702970297,0.144893081394846,0
760000,1.22741433021807,2.61980296343762,-0.16497430300148,0.146417445482866,0.500493620471673,0,0.0366043613707165,0.125123405117918,0
765000,1.4020618556701,2.73591647589107,0.0682072354491359,0.175257731958763,0.556100063667103,0,0.0438144329896907,0.139025015916776,0
770000,1.38762214983713,2.82119823982409,-0.0459539401498232,0.201954397394137,0.604068204982829,0,0.0504885993485342,0.151017051245707,0
775000,1.15923566878981,2.55758958076368,-0.239118243184059,0.136942675159236,0.481278239295331,0,0.0342356687898089,0.120319559823833,0
780000,1.25666666666667,2.61199390709647,-0.0986605737631343,0.156666666666667,0.520760202127134,0,0.0391666666666667,0.130190050531784,0
785000,1.10169491525424,2.34565878011644,-0.142268949607962,0.108474576271186,0.419981848760964,0,0.0271186440677966,0.104995462190241,0
790000,1.04838709677419,2.39973090062589,-0.302956707077503,0.154838709677419,0.51717445278003,0,0.0387096774193548,0.129293613195008,0
795000,1.13375796178344,2.48841171498778,-0.220895791420896,0.146496815286624,0.500664816146775,0,0.0366242038216561,0.125166204036694,0
800000,1.35785953177258,2.77764899307684,-0.0619299295316893,0.260869565217391,0.700714618445388,0,0.0652173913043478,0.175178654611347,0
805000,1.15030674846626,2.60276881663259,-0.302155319700072,0.214723926380368,0.625985868562362,0,0.053680981595092,0.15649646714059,0
810000,1.44897959183673,2.81748777773559,0.0804714059378751,0.255102040816327,0.691763853939697,0,0.0637755102040816,0.172940963484924,0
815000,1.38741721854305,2.80124567880666,-0.0264112417205649,0.241721854304636,0.670559054539009,0,0.0604304635761589,0.167639763634752,0
820000,1.31290322580645,2.74829542562623,-0.122488974013331,0.193548387096774,0.589266147874328,0,0.0483870967741936,0.147316536968582,0
825000,1.33653846153846,2.69941732008821,-0.0263403970112885,0.173076923076923,0.551998417435537,0,0.0432692307692308,0.137999604358884,0
830000,1.52090032154341,2.95506203905216,0.0867386040346616,0.241157556270096,0.669632659170629,0,0.0602893890675241,0.167408164792657,0
835000,1.45573770491803,2.90629619425067,0.00517921558539691,0.259016393442623,0.697830978275386,0,0.0647540983606557,0.174457744568846,0
840000,1.49180327868852,2.92247011368274,0.0611364436943067,0.255737704918033,0.692729737154476,0,0.0639344262295082,0.173182434288619,0
845000,1.4640522875817,2.88762960461963,0.0404749705437684,0.222222222222222,0.638642914645551,0,0.0555555555555556,0.159660728661388,0
850000,1.49174917491749,2.89624688501643,0.087251464818555,0.264026402640264,0.70556903177173,0,0.066006600660066,0.176392257942933,0
855000,1.45424836601307,2.87061577820131,0.0378809538248373,0.212418300653595,0.622107548973072,0,0.0531045751633987,0.155526887243268,0
860000,1.29283489096573,2.766004857663,-0.180335075731531,0.230529595015576,0.652358981323178,0,0.0576323987538941,0.163089745330795,0
865000,1.05882352941176,2.49470181036232,-0.377054751538789,0.164086687306502,0.53501554310564,0,0.0410216718266254,0.13375388577641,0
870000,1.21103896103896,2.61980914979622,-0.197731227718298,0.207792207792208,0.614179720028928,0,0.051948051948052,0.153544930007232,0
875000,1.39542483660131,2.90077441723224,-0.109924744029621,0.281045751633987,0.731291824097454,0,0.0702614379084967,0.182822956024363,0
880000,1.42953020134228,2.79161927597468,0.0674411267098789,0.228187919463087,0.648558212683949,0,0.0570469798657718,0.162139553170987,0
885000,1.43548387096774,2.94297291832243,-0.0720051763869483,0.225806451612903,0.644594765368406,0,0.0564516129032258,0.161148691342101,0
890000,1.42628205128205,2.90093879065207,-0.0483746880879659,0.275641025641026,0.723195551931179,0,0.0689102564102564,0.180798887982795,0
895000,1.43260188087774,2.93134447800684,-0.0661407162513574,0.269592476489028,0.714037742420197,0,0.0673981191222571,0.178509435605049,0
900000,1.41875,3.0355577802012,-0.198057780201197,0.25625,0.693495223621639,0,0.0640625,0.17337380590541,0
905000,1.371875,2.9621539280392,-0.218403928039203,0.28125,0.731563370511516,0,0.0703125,0.182890842627879,0
910000,1.43492063492064,2.988031211098,-0.118189941256731,0.285714285714286,0.738187018769357,0,0.0714285714285714,0.184546754692339,0
915000,1.48196721311475,2.96226636903789,0.00166805719161878,0.314754098360656,0.7799351842003,0,0.0786885245901639,0.194983796050075,0
920000,1.50328947368421,2.999154743696,0.0074242036724208,0.279605263157895,0.729150514247803,0,0.0699013157894737,0.182287628561951,0
925000,1.42903225806452,3.01572725149971,-0.157662735370673,0.251612903225806,0.686254419569342,0,0.0629032258064516,0.171563604892336,0
930000,1.30225080385852,2.8279324859138,-0.223430878196759,0.254019292604502,0.690029339411817,0,0.0635048231511254,0.172507334852954,0
935000,1.3208722741433,2.84561626470701,-0.203871716420401,0.258566978193146,0.697097695510819,0,0.0646417445482866,0.174274423877705,0
940000,1.31935483870968,2.85994257904001,-0.221232901620656,0.235483870967742,0.660470744625134,0,0.0588709677419355,0.165117686156283,0
945000,1.30555555555556,2.80142189285686,-0.190310781745745,0.237654320987654,0.663958974053807,0,0.0594135802469136,0.165989743513452,0
950000,1.29393939393939,2.81829872300092,-0.230419935122129,0.224242424242424,0.641958244389806,0,0.0560606060606061,0.160489561097452,0
955000,1.05438066465257,2.52223949284546,-0.41347816354032,0.16012084592145,0.527394153312154,0,0.0400302114803625,0.131848538328039,0
960000,1.21495327102804,2.72757539863777,-0.297668856581691,0.196261682242991,0.594050547482342,0,0.0490654205607477,0.148512636870586,0
965000,1.26837060702875,2.77205930764602,-0.235318093588516,0.150159744408946,0.507959699318484,0,0.0375399361022364,0.126989924829621,0
970000,1.00625,2.44026086025714,-0.42776086025714,0.15,0.507630656572358,0,0.0375,0.12690766414309,0
975000,1.30392156862745,2.69090472490425,-0.0830615876493526,0.196078431372549,0.601918156329263,0,0.0490196078431373,0.150479539082316,0
980000,1.078125,2.49349835703761,-0.337248357037609,0.109375,0.421972947032651,0,0.02734375,0.105493236758163,0
985000,1.40655737704918,2.80390788365405,0.00920687044431023,0.186885245901639,0.577345252039839,0,0.0467213114754098,0.14433631300996,0
990000,1.32247557003257,2.78784366557955,-0.142892525514405,0.198697068403909,0.59836800669308,0,0.0496742671009772,0.14959200167327,0
995000,1.35015772870662,2.85345841377481,-0.153142956361559,0.189274447949527,0.581620253842732,0,0.0473186119873817,0.145405063460683,0
1000000,1.56666666666667,3.1862476327171,-0.0529142993837626,0.233333333333333,0.65770284856577,0,0.0583333333333333,0.164425712141442,0
