time_step,in_elevator_mean,in_elevator_plus_std,in_elevator_minus_std,in_elevator_plus95,in_elevator_minus95,exit_rate_mean,exit_rate_plus95,exit_rate_minus95,score_mean,score_plus_std,score_minus_std,score_plus95,score_minus95,initial_value_mean,initial_value_plus_std,initial_value_minus_std,initial_value_plus95,initial_value_minus95
50000,0,0,0,0,0,0,0,0,-0.988309636650869,-0.734036760594201,-1.24258251270754,-0.923750216243297,-1.05286905705844,27.8341718059016,49.7122047122595,5.9561388995436,33.388964538798,22.2793790730051
55000,0.000316455696202532,0.0181056573703231,0,0.00483310162165577,0,7.91139240506329E-05,0.00120827540541394,0,-0.985443037974684,-0.752557577329453,-1.21832849861991,-0.926313843411062,-1.04457223253831,37.0896347515191,67.2597139654951,6.91955553754309,44.7497629488763,29.4295065541618
60000,0,0,0,0,0,0,0,0,-0.978905735003296,-0.712876596587863,-1.24493487341873,-0.911361420981385,-1.04645004902521,46.5346002886778,84.3334598420817,8.73574073527382,56.131661928438,36.9375386489175
65000,0,0,0,0,0,0,0,0,-0.998043690903163,-0.747806841490221,-1.2482805403161,-0.934509010314125,-1.0615783714922,56.4910936819679,103.546897867334,9.43528949660198,68.4384767144482,44.5437106494876
70000,0,0,0,0,0,0,0,0,-0.98220640569395,-0.734223375482466,-1.23018943590543,-0.919243965697799,-1.0451688456901,64.954910979615,118.244062595875,11.6657593633552,78.484929578965,51.424892380265
75000,0.000316455696202532,0.0181056573703231,0,0.00483310162165576,0,7.91139240506329E-05,0.00120827540541394,0,-0.993670886075949,-0.725091906113171,-1.26224986603873,-0.925479171926346,-1.06186260022555,76.4825427861153,138.61707380056,14.3480117716705,92.2583871144536,60.7066984577771
80000,0,0,0,0,0,0,0,0,-0.989537095751427,-0.723798906296962,-1.25527528520589,-0.922066653141125,-1.05700753836173,87.3929173940333,159.514071535508,15.2717632525587,105.704347156841,69.0814876312258
85000,0,0,0,0,0,0,0,0,-0.994870150689324,-0.740392656847446,-1.2493476445312,-0.930258778198529,-1.05948152318012,95.9782128797276,170.221063269611,21.7353624898439,114.82833745813,77.1280883013249
90000,0,0,0,0,0,0,0,0,-0.988181221273802,-0.716004250467924,-1.26035819207968,-0.919075983798138,-1.05728645874947,106.261531202087,188.764936356159,23.7581260480148,127.208995599394,85.3140668047799
95000,0.000321853878339234,0.0182621403403563,0,0.00487685995643741,0,8.04634695848085E-05,0.00121921498910935,0,-0.989378822014805,-0.745556566967859,-1.23320107706175,-0.927472795259557,-1.05128484877005,112.902342955936,197.797769494041,28.0069164178315,134.457137228732,91.3475486831405
100000,0,0,0,0,0,0,0,0,-0.996615905245347,-0.74979031831593,-1.24344149217476,-0.933947337991754,-1.05928447249894,123.33898882164,206.955637575394,39.7223400678852,144.569103742599,102.10887390068
105000,0,0,0,0,0,0,0,0,-0.996040910590564,-0.739153929413923,-1.25292789176721,-0.930817773651182,-1.06126404752995,128.151899737991,209.345663575266,46.9581359007158,148.76684858875,107.536950887231
110000,0.000332336324360253,0.0185624302451346,0,0.00496092398873422,0,8.30840810900631E-05,0.00124023099718356,0,-0.978398138916584,-0.711922495950088,-1.24487378188308,-0.910740458201878,-1.04605581963129,137.12554970244,219.952255909645,54.2988434952346,158.15509964867,116.095999756209
115000,0.000342231348391513,0.0188417272439967,0,0.0050392196838141,0,8.55578370978782E-05,0.00125980492095353,0,-0.98425735797399,-0.716591014101291,-1.25192370184669,-0.916297360466494,-1.05221735548149,145.722514392414,231.022094328307,60.4229344565213,167.379922477275,124.065106307553
120000,0.000345542501727713,0.0189343160418975,0,0.00506519826860356,0,8.63856254319281E-05,0.00126629956715089,0,-0.981686247408431,-0.681882549037173,-1.28148994577969,-0.905566634089623,-1.05780586072724,159.430458783609,254.056556665421,64.8043609017969,183.455852798968,135.40506476825
