time_step,in_elevator_mean,in_elevator_plus_std,in_elevator_minus_std,in_elevator_plus95,in_elevator_minus95,exit_rate_mean,exit_rate_plus95,exit_rate_minus95,score_mean,score_plus_std,score_minus_std,score_plus95,score_minus95,initial_value_mean,initial_value_plus_std,initial_value_minus_std,initial_value_plus95,initial_value_minus95
100000,0,0,0,0,0,0,0,0,-1.01853306109628,-0.796507888389383,-1.24055823380317,-0.971369040101847,-1.06569708209071,737.77620829423,1950.61039016146,4.46761655807495,995.414277522824,480.138139065636
105000,0.000314663310258024,0.0180520192566344,0,0.00408254700579275,0,7.8665827564506E-05,0.00102063675144819,0,-1.02391441157961,-0.799389382900122,-1.2484394402591,-0.976219355035754,-1.07160946812347,806.207919707983,2188.17420233726,4.78681564331055,1099.7741220123,512.641717403667
110000,0.000313528766264305,0.0180188841259984,0,0.00407461469052909,0,7.83821915660762E-05,0.00101865367263227,0,-1.02335789308669,-0.798834540278068,-1.24788124589531,-0.975663192542147,-1.07105259363123,784.733360633934,2203.6042053962,5.05092430114746,1086.13906835113,483.327652916741
115000,0.00015617679212869,0.0126532481341948,0,0.0028108853909785,0,3.90441980321724E-05,0.000702721347744625,0,-1.02280181165079,-0.797604152801432,-1.24799947050015,-0.974963870662497,-1.07063975263908,845.959907773396,2384.34937851221,5.11800813674927,1172.75453385538,519.165281691415
120000,0.000308594352723345,0.0178740926416431,0,0.00403997093482803,0,7.71485881808363E-05,0.00100999273370701,0,-1.02221879339608,-0.790877930782805,-1.25355965600936,-0.973075873392292,-1.07136171339987,885.258525615893,2468.89092601698,5.76460075378418,1221.66394698935,548.853104242433
125000,0.000154416306361952,0.0125808520931011,0,0.00279412004439451,0,3.8604076590488E-05,0.000698530011098628,0,-1.02903026559605,-0.792405900075537,-1.26565463111656,-0.978764989784568,-1.07929554140753,886.931403363613,2529.20325341238,6.43187618255615,1235.79339531673,538.069411410491
130000,0.000155933260564478,0.0126432572558999,0,0.00280857126507473,0,3.89833151411196E-05,0.000702142816268682,0,-1.02479338842975,-0.792814106423688,-1.25677267043582,-0.975514851255723,-1.07407192560378,924.409186023345,2636.56640513984,6.63173675537109,1288.11667938393,560.701692662754
135000,0.000156103652825476,0.0126502483944826,0,0.00281019056431683,0,3.9025913206369E-05,0.000702547641079207,0,-1.02372775522947,-0.78195658413308,-1.26549892632587,-0.972369161740202,-1.07508634871874,918.350132349019,2617.16457564531,7.05376148223877,1279.22326710407,557.476997593967
140000,0.000463034418891804,0.0219779469892906,0,0.00503337108744256,0,0.000115758604722951,0.00125834277186064,0,-1.03056027164686,-0.77777429262352,-1.2833462506702,-0.976861841525632,-1.08425870176809,932.255899146487,2691.04992901078,7.11225414276123,1305.87028502024,558.641513272738
145000,0.000305576776165011,0.0177849955436006,0,0.00401866779042631,0,7.63941940412529E-05,0.00100466694760658,0,-1.02643239113827,-0.79634949032002,-1.25651529195653,-0.977556695502728,-1.07530808677382,964.381820278955,2786.61232125417,7.3281741142273,1351.47179101009,577.291849547817
150000,0.000152299725860493,0.0124932772341658,0,0.00277384986451032,0,3.80749314651234E-05,0.000693462466127581,0,-1.02893694791349,-0.772266017589897,-1.28560787823709,-0.974413251348585,-1.0834606444784,952.007635607503,2786.68406507961,7.44583463668823,1341.74145084405,562.273820370961
