time_step,in_elevator_mean,in_elevator_plus_std,in_elevator_minus_std,in_elevator_plus95,in_elevator_minus95,exit_rate_mean,exit_rate_plus95,exit_rate_minus95,score_mean,score_plus_std,score_minus_std,score_plus95,score_minus95,initial_value_mean,initial_value_plus_std,initial_value_minus_std,initial_value_plus95,initial_value_minus95
110000,0,0,0,0,0,0,0,0,-0.671353251318102,-0.128241685864904,-1.2144648167713,-0.440610719171363,-0.90209578346484,-0.0756878962769764,-0.0587681698707674,-0.0926076226831854,-0.0684995011800299,-0.0828762913739229
115000,0,0,0,0,0,0,0,0,-0.703583061889251,-0.205541027224121,-1.20162509655438,-0.491988451308179,-0.915177672470323,-0.0705885901525374,-0.0525902989714036,-0.0885868813336712,-0.0629419636661659,-0.0782352166389089
120000,0,0,0,0,0,0,0,0,-0.651943462897527,-0.0995026004222639,-1.20438432537279,-0.4172373517093,-0.886649574085753,-0.0666109999055997,-0.0480846125296174,-0.085137387281582,-0.0587400102110636,-0.0744819896001359
125000,0,0,0,0,0,0,0,0,-0.65377855887522,-0.131738991378247,-1.17581812637219,-0.431988526500334,-0.875568591250106,-0.0636629910226289,-0.0447938752071514,-0.0825321068381065,-0.0556463921512713,-0.0716795898939865
130000,0,0,0,0,0,0,0,0,-0.651624548736462,-0.0975609186727483,-1.20568817880018,-0.416229000006738,-0.887020097466187,-0.0616682364507864,-0.0432477687363966,-0.0800887041651762,-0.0538422470333104,-0.0694942258682624
135000,0,0,0,0,0,0,0,0,-0.618421052631579,-0.0401916074220111,-1.19665049784115,-0.372758586876268,-0.86408351838689,-0.0583905221498746,-0.0392817030224332,-0.077499341277316,-0.0502720846275203,-0.066508959672229
140000,0,0,0,0,0,0,0,0,-0.595194085027726,-0.0237315289472904,-1.16665664110816,-0.352406551849315,-0.837981618206138,-0.0546415098555483,-0.035302425959487,-0.0739805937516095,-0.046425243674857,-0.0628577760362395
145000,0,0,0,0,0,0,0,0,-0.571428571428571,0.0326466161914276,-1.17550375904857,-0.314785466651113,-0.82807167620603,-0.0513329569277291,-0.034112618743499,-0.0685532951119593,-0.0440168460403891,-0.0586490678150692
150000,0.00181488203266788,0.0444163143168984,0,0.0199142247526827,0,0.000453720508166969,0.00497855618817066,0,-0.569872958257713,0.040730158053719,-1.18047607456915,-0.310456443942054,-0.829289472573372,-0.0450128830019418,-0.029818324652065,-0.0602074413518187,-0.0385574305838436,-0.0514683354200401
155000,0,0,0,0,0,0,0,0,-0.559479553903346,0.0726765424219337,-1.19163565022863,-0.290906193186242,-0.828052914620449,-0.037178821278369,-0.0195330344248628,-0.0548246081318752,-0.0296819572833957,-0.0446756852733423
160000,0,0,0,0,0,0,0,0,-0.467032967032967,0.215523739495346,-1.14958967356128,-0.177046760116788,-0.757019173949147,-0.0304787028444447,-0.00892234162510086,-0.0520350640637884,-0.021320419927986,-0.0396369857609033
165000,0,0,0,0,0,0,0,0,-0.45438282647585,0.259768500915075,-1.16853415386677,-0.150973552764965,-0.757792100186734,-0.0201911285356327,0.0121546564882998,-0.0525369135595652,-0.00644892745680224,-0.0339333296144631
170000,0,0,0,0,0,0,0,0,-0.352272727272727,0.449145930332418,-1.15369138487787,-0.0117876738727981,-0.692757780672657,-0.00880926477574659,0.0358241025590757,-0.0534426321105689,0.0101533514750758,-0.027771881026569
175000,0,0,0,0,0,0,0,0,-0.273743016759777,0.548929839159425,-1.09641587267898,0.075771944765276,-0.623257978284829,0.0111804849119576,0.0775949499877296,-0.0552339801638144,0.0393968640457128,-0.0170358942217976
180000,0,0,0,0,0,0,0,0,-0.202676864244742,0.653354534441374,-1.05870826293086,0.16101057143917,-0.566364299928654,0.0318908628831345,0.113875221169479,-0.0500934954032104,0.0667221565449279,-0.0029404307786589
185000,0,0,0,0,0,0,0,0,-0.0710059171597633,0.801775048827365,-0.943786883146892,0.299797621029115,-0.441809455348642,0.0570201553859889,0.157858774887275,-0.0438184641152967,0.09986173689879,0.0141785738731879
190000,0.0020746887966805,0.0476234406641082,0,0.0214262088351899,0,0.000518672199170125,0.00535655220879747,0,0.053941908713693,0.926957937331368,-0.819074119903982,0.424845313946537,-0.316961496519151,0.0799271448368508,0.193257608118454,-0.033403318444752,0.1280759226025,0.0317783670712013
195000,0,0,0,0,0,0,0,0,0.123913043478261,1,-0.766531212393069,0.502220881875738,-0.254394794919216,0.120194082563419,0.244759680003143,-0.00437151487630459,0.173116139834707,0.0672720252921309
200000,0,0,0,0,0,0,0,0,0.117021276595745,0.99382958748546,-0.75978703429397,0.489535844009117,-0.255493290817628,0.154153903518268,0.279087630998796,0.0292201760377404,0.207232361910758,0.101075445125779
205000,0,0,0,0,0,0,0,0,0.0945378151260504,0.966010613649909,-0.776934983397808,0.464785574553902,-0.275709944301801,0.19305902334838,0.317086448555333,0.069031598141427,0.245752436577413,0.140365610119347
210000,0,0,0,0,0,0,0,0,0.232456140350877,1,-0.613165614287836,0.591721008409591,-0.126808727707837,0.240030027072256,0.357369007819039,0.122691046325473,0.289881835170721,0.19017821897379
215000,0,0,0,0,0,0,0,0,0.218468468468468,1,-0.576278049830851,0.556118844030195,-0.119181907093258,0.274099860306796,0.377434711367055,0.170765009246536,0.318001973075751,0.23019774753784
220000,0,0,0,0,0,0,0,0,0.21978021978022,0.988127003325315,-0.548566563764875,0.546214591057248,-0.106654151496808,0.301549822616053,0.388130806891602,0.214968838340505,0.338334006231857,0.26476563900025
225000,0,0,0,0,0,0,0,0,0.187772925764192,0.927178814755193,-0.551632963226809,0.501911673606225,-0.126365822077841,0.329071696180704,0.394590372708924,0.263553019652483,0.356907496938159,0.301235895423249
230000,0,0,0,0,0,0,0,0,0.224944320712695,0.963367809724955,-0.513479168299566,0.538665693059352,-0.0887770516339619,0.351588273997562,0.398241516017276,0.304935031977848,0.371409039897659,0.331767508097464
235000,0,0,0,0,0,0,0,0,0.192139737991266,0.959487186899013,-0.57520771091648,0.518149539033832,-0.133870063051299,0.363485253338731,0.402990610574236,0.323979896103225,0.380269219546991,0.34670128713047
240000,0,0,0,0,0,0,0,0,0.34192037470726,1,-0.346821461969293,0.634534352201058,0.0493063972134623,0.370434851920018,0.404337252667095,0.336532451172942,0.38483838572749,0.356031318112547
245000,0,0,0,0,0,0,0,0,0.335697399527187,1,-0.366922898089921,0.634207681617354,0.0371871174370193,0.375004091302272,0.402717456462919,0.347290726141625,0.386778195295323,0.363229987309221
250000,0.00229885057471264,0.0502451807232511,0,0.0226689887366307,0,0.000574712643678161,0.00566724718415769,0,0.296551724137931,0.999974605624334,-0.406871157348472,0.595402986325082,-0.00229953804922023,0.376702525081306,0.400406855286611,0.352998194876001,0.386773378884337,0.366631671278275
