time_step,in_elevator_mean,in_elevator_plus_std,in_elevator_minus_std,in_elevator_plus95,in_elevator_minus95,exit_rate_mean,exit_rate_plus95,exit_rate_minus95,score_mean,score_plus_std,score_minus_std,score_plus95,score_minus95,initial_value_mean,initial_value_plus_std,initial_value_minus_std,initial_value_plus95,initial_value_minus95
225000,0.000357398141529664,0.0192606852471872,0,0.00471288266727098,0,8.9349535382416E-05,0.00117822066681775,0,-1.0355611150822,-0.784763161340175,-1.28635906882423,-0.977775048536979,-1.09334718162742,493.648713318683,1153.46645797153,5.00414323806763,645.676556972652,341.620869664714
230000,0.000727404982724132,0.0276904921954072,0,0.0069399387322595,0,0.000181851245681033,0.00173498468306488,0,-1.03127841425714,-0.786054812405655,-1.27650201610862,-0.974776727685863,-1.08778010082841,436.536941789414,1021.50333248407,4.93415546417236,571.318371522172,301.755512056657
235000,0.000544761213001634,0.0238806420381005,0,0.00592155453260594,0,0.000136190303250409,0.00148038863315148,0,-1.0330488469221,-0.777352710933795,-1.2887449829104,-0.974134195868865,-1.09196349797533,411.065858045377,948.174592941495,4.82772350311279,534.820460639356,287.311255451398
240000,0,0,0,0,0,0,0,0,-1.0332541567696,-0.779644347071153,-1.28686396646804,-0.974820213744567,-1.09168809979463,372.287331221811,864.51772946385,4.6225528717041,485.701568156351,258.87309428727
245000,0.000366099212886692,0.0194980668665459,0,0.00477427375928907,0,9.15248032216731E-05,0.00119356843982227,0,-1.03349807797913,-0.7585626301013,-1.30843352585697,-0.970150519318223,-1.09684563664004,344.307415787737,789.948099839515,4.19319152832031,446.986970543448,241.627861032026
250000,0.000368595650571323,0.0195656711224394,0,0.00479177161408854,0,9.21489126428308E-05,0.00119794290352214,0,-1.02856616291928,-0.769332181550486,-1.28780014428807,-0.968836361002437,-1.08829596483612,321.116606817929,733.62142424603,3.82382345199585,416.161364857081,226.071848778777
255000,0.000738416097470925,0.0279047017879103,0,0.00699776857332492,0,0.000184604024367731,0.00174944214333123,0,-1.03562857670297,-0.753163534390533,-1.31809361901541,-0.970546132894219,-1.10071102051173,283.265077106623,655.619758298441,3.53510856628418,369.058888677782,197.471265535464
260000,0.00110111947146265,0.0342690090525095,0,0.00874329456060416,0,0.000275279867865663,0.00218582364015104,0,-1.02899614608185,-0.754191914295903,-1.3038003778678,-0.965678820768958,-1.09231347139474,260.165152173279,600.28093713506,3.18731546401978,338.530836939187,181.799467407372
265000,0.000378787878787879,0.0198394180091203,0,0.00486268916643589,0,9.46969696969697E-05,0.00121567229160897,0,-1.02613636363636,-0.771461124325346,-1.28081160294738,-0.967456936206167,-1.08481579106656,239.774861445526,551.316615879358,3.0051257610321,311.556836875225,167.992886015827
270000,0.000379867046533713,0.0198681938947005,0,0.00487014990291457,0,9.49667616334283E-05,0.00121753747572864,0,-1.0326685660019,-0.758952647578402,-1.3063844844254,-0.969601997712524,-1.09573513429127,216.258241499251,504.334646105245,2.67445850372314,282.633592806119,149.882890192384
275000,0.000567859170925611,0.0243931430978915,0,0.00605741529337564,0,0.000141964792731403,0.00151435382334391,0,-1.01911792542116,-0.748413692332207,-1.28982215851012,-0.956745276067562,-1.08149057477476,198.085090855408,461.400220037391,2.50415277481079,258.755225321199,137.414956389616
